onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.995	instruction	0	0	 0.000
 1.995	 1.995	filler	0	0	 0.000
 3.990	 0.532	fixation_cross	0	0	 0.000
 4.522	 0.798	pres	1	0	 2147483.647
 5.320	 1.529	resp	0	0	 0.000
 6.849	 1.264	jitter	0	0	 0.000
 8.113	 0.532	fixation_cross	0	0	 0.000
 8.645	 0.798	pres	1	0	 2147483.647
 9.443	 1.529	resp	0	0	 0.000
 10.972	 1.463	jitter	0	0	 0.000
 12.435	 0.532	fixation_cross	0	0	 0.000
 12.967	 0.798	pres	1	0	 2147483.647
 13.765	 1.530	resp	0	0	 0.000
 15.295	 1.264	jitter	0	0	 0.000
 16.559	 0.531	fixation_cross	0	0	 0.000
 17.090	 0.798	pres	1	0	 2147483.647
 17.888	 1.530	resp	0	0	 0.000
 19.418	 1.264	jitter	0	0	 0.000
 20.682	 0.532	fixation_cross	0	0	 0.000
 21.214	 0.798	pres	1	0	 2147483.647
 22.012	 1.529	resp	0	0	 0.000
 23.541	 1.263	jitter	0	0	 0.000
 24.804	 0.533	fixation_cross	0	0	 0.000
 25.337	 0.797	pres	1	0	 2147483.647
 26.134	 1.530	resp	0	0	 0.000
 27.664	 1.264	jitter	0	0	 0.000
 28.928	 0.531	fixation_cross	0	0	 0.000
 29.459	 0.798	pres	1	0	 2147483.647
 30.257	 1.530	resp	0	0	 0.000
 31.787	 1.064	jitter	0	0	 0.000
 32.851	 0.532	fixation_cross	0	0	 0.000
 33.383	 0.798	pres	1	0	 2147483.647
 34.181	 1.529	resp	0	0	 0.000
 35.710	 0.932	jitter	0	0	 0.000
 36.642	 0.531	fixation_cross	0	0	 0.000
 37.173	 0.798	pres	1	0	 2147483.647
 37.971	 1.530	resp	0	0	 0.000
 39.501	 1.463	jitter	0	0	 0.000
 40.964	 0.532	fixation_cross	0	0	 0.000
 41.496	 0.798	pres	1	0	 2147483.647
 42.294	 1.530	resp	0	0	 0.000
 43.824	 1.463	jitter	0	0	 0.000
 45.287	 0.531	fixation_cross	0	0	 0.000
 45.818	 0.798	pres	1	0	 2147483.647
 46.616	 1.530	resp	0	0	 0.000
 48.146	 1.263	jitter	0	0	 0.000
 49.409	 0.533	fixation_cross	0	0	 0.000
 49.942	 0.798	pres	1	0	 2147483.647
 50.740	 1.529	resp	0	0	 0.000
 52.269	 0.931	jitter	0	0	 0.000
 53.200	 0.532	fixation_cross	0	0	 0.000
 53.732	 0.798	pres	1	0	 2147483.647
 54.530	 1.530	resp	0	0	 0.000
 56.060	 1.463	jitter	0	0	 0.000
 57.523	 0.531	fixation_cross	0	0	 0.000
 58.054	 0.798	pres	1	0	 2147483.647
 58.852	 1.530	resp	0	0	 0.000
 60.382	 0.931	jitter	0	0	 0.000
 61.313	 0.532	fixation_cross	0	0	 0.000
 61.845	 0.798	pres	1	0	 2147483.647
 62.643	 1.529	resp	0	0	 0.000
 64.172	 1.131	jitter	0	0	 0.000
 65.303	 0.532	fixation_cross	0	0	 0.000
 65.835	 0.798	pres	1	0	 2147483.647
 66.633	 1.529	resp	0	0	 0.000
 68.162	 1.331	jitter	0	0	 0.000
 69.493	 0.532	fixation_cross	0	0	 0.000
 70.025	 0.798	pres	1	0	 2147483.647
 70.823	 1.529	resp	0	0	 0.000
 72.352	 1.330	jitter	0	0	 0.000
 73.682	 0.532	fixation_cross	0	0	 0.000
 74.214	 0.798	pres	1	0	 2147483.647
 75.012	 1.529	resp	0	0	 0.000
 76.541	 1.464	jitter	0	0	 0.000
 78.005	 0.532	fixation_cross	0	0	 0.000
 78.537	 0.798	pres	1	0	 2147483.647
 79.335	 1.529	resp	0	0	 0.000
 80.864	 1.330	jitter	0	0	 0.000
 82.194	 0.532	fixation_cross	0	0	 0.000
 82.726	 0.798	pres	1	0	 2147483.647
 83.524	 1.529	resp	0	0	 0.000
 85.053	 1.331	jitter	0	0	 0.000
 86.384	 0.531	fixation_cross	0	0	 0.000
 86.915	 0.798	pres	1	0	 2147483.647
 87.713	 1.530	resp	0	0	 0.000
 89.243	 0.931	jitter	0	0	 0.000
 90.174	 0.532	fixation_cross	0	0	 0.000
 90.706	 0.798	pres	1	0	 2147483.647
 91.504	 1.529	resp	0	0	 0.000
 93.033	 1.330	jitter	0	0	 0.000
 94.363	 0.533	fixation_cross	0	0	 0.000
 94.896	 0.798	pres	1	0	 2147483.647
 95.694	 1.529	resp	0	0	 0.000
 97.223	 1.463	jitter	0	0	 0.000
