onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.995	instruction	0	0	 0.000
 1.995	 1.995	filler	0	0	 0.000
 3.990	 0.532	fixation_cross	0	0	 0.000
 4.522	 0.798	pres	1	0	 2147483.647
 5.320	 1.530	resp	0	0	 0.000
 6.850	 1.130	jitter	0	0	 0.000
 7.980	 0.532	fixation_cross	0	0	 0.000
 8.512	 0.798	pres	1	0	 2147483.647
 9.310	 1.529	resp	0	0	 0.000
 10.839	 1.131	jitter	0	0	 0.000
 11.970	 0.532	fixation_cross	0	0	 0.000
 12.502	 0.798	pres	1	0	 2147483.647
 13.300	 1.530	resp	0	0	 0.000
 14.830	 1.130	jitter	0	0	 0.000
 15.960	 0.532	fixation_cross	0	0	 0.000
 16.492	 0.798	pres	1	0	 2147483.647
 17.290	 1.530	resp	0	0	 0.000
 18.820	 1.462	jitter	0	0	 0.000
 20.282	 0.532	fixation_cross	0	0	 0.000
 20.814	 0.798	pres	1	0	 2147483.647
 21.612	 1.530	resp	0	0	 0.000
 23.142	 1.130	jitter	0	0	 0.000
 24.272	 0.532	fixation_cross	0	0	 0.000
 24.804	 0.799	pres	1	0	 2147483.647
 25.603	 1.529	resp	0	0	 0.000
 27.132	 1.463	jitter	0	0	 0.000
 28.595	 0.532	fixation_cross	0	0	 0.000
 29.127	 0.798	pres	1	0	 2147483.647
 29.925	 1.529	resp	0	0	 0.000
 31.454	 1.131	jitter	0	0	 0.000
 32.585	 0.532	fixation_cross	0	0	 0.000
 33.117	 0.798	pres	1	0	 2147483.647
 33.915	 1.529	resp	0	0	 0.000
 35.444	 0.931	jitter	0	0	 0.000
 36.375	 0.532	fixation_cross	0	0	 0.000
 36.907	 0.798	pres	1	0	 2147483.647
 37.705	 1.530	resp	0	0	 0.000
 39.235	 1.463	jitter	0	0	 0.000
 40.698	 0.532	fixation_cross	0	0	 0.000
 41.230	 0.798	pres	1	0	 2147483.647
 42.028	 1.530	resp	0	0	 0.000
 43.558	 1.329	jitter	0	0	 0.000
 44.887	 0.532	fixation_cross	0	0	 0.000
 45.419	 0.798	pres	1	0	 2147483.647
 46.217	 1.530	resp	0	0	 0.000
 47.747	 1.130	jitter	0	0	 0.000
 48.877	 0.532	fixation_cross	0	0	 0.000
 49.409	 0.798	pres	1	0	 2147483.647
 50.207	 1.530	resp	0	0	 0.000
 51.737	 0.931	jitter	0	0	 0.000
 52.668	 0.532	fixation_cross	0	0	 0.000
 53.200	 0.798	pres	1	0	 2147483.647
 53.998	 1.529	resp	0	0	 0.000
 55.527	 1.064	jitter	0	0	 0.000
 56.591	 0.532	fixation_cross	0	0	 0.000
 57.123	 0.798	pres	1	0	 2147483.647
 57.921	 1.530	resp	0	0	 0.000
 59.451	 0.931	jitter	0	0	 0.000
 60.382	 0.532	fixation_cross	0	0	 0.000
 60.914	 0.798	pres	1	0	 2147483.647
 61.712	 1.529	resp	0	0	 0.000
 63.241	 0.931	jitter	0	0	 0.000
 64.172	 0.532	fixation_cross	0	0	 0.000
 64.704	 0.798	pres	1	0	 2147483.647
 65.502	 1.530	resp	0	0	 0.000
 67.032	 1.330	jitter	0	0	 0.000
 68.362	 0.532	fixation_cross	0	0	 0.000
 68.894	 0.798	pres	1	0	 2147483.647
 69.692	 1.529	resp	0	0	 0.000
 71.221	 1.264	jitter	0	0	 0.000
 72.485	 0.532	fixation_cross	0	0	 0.000
 73.017	 0.798	pres	1	0	 2147483.647
 73.815	 1.530	resp	0	0	 0.000
 75.345	 1.130	jitter	0	0	 0.000
 76.475	 0.532	fixation_cross	0	0	 0.000
 77.007	 0.798	pres	1	0	 2147483.647
 77.805	 1.529	resp	0	0	 0.000
 79.334	 1.463	jitter	0	0	 0.000
 80.797	 0.532	fixation_cross	0	0	 0.000
 81.329	 0.798	pres	1	0	 2147483.647
 82.127	 1.530	resp	0	0	 0.000
 83.657	 0.931	jitter	0	0	 0.000
 84.588	 0.532	fixation_cross	0	0	 0.000
 85.120	 0.798	pres	1	0	 2147483.647
 85.918	 1.529	resp	0	0	 0.000
 87.447	 1.264	jitter	0	0	 0.000
 88.711	 0.532	fixation_cross	0	0	 0.000
 89.243	 0.798	pres	1	0	 2147483.647
 90.041	 1.530	resp	0	0	 0.000
 91.571	 1.063	jitter	0	0	 0.000
 92.634	 0.533	fixation_cross	0	0	 0.000
 93.167	 0.798	pres	1	0	 2147483.647
 93.965	 1.529	resp	0	0	 0.000
 95.494	 1.463	jitter	0	0	 0.000
